RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2020,geometry,Year,REGION,MANZANA,LOTE,SHAPE_AREA,ZONA,Categoria,Value
05 075 008,PALO BLANCO,768.0,SANTA BARBARA SUR 703,1,HU,"MULTIPOLYGON (((-100.3958548276203 25.65388298776784, -100.3960456195729 25.6539468503063, -100.3959764288108 25.65409999862054, -100.395582461521 25.65396403360707, -100.3956480513684 25.6538137659756, -100.3958548276203 25.65388298776784)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 075 011,PALO BLANCO,251.0,EMILIO CARRANZA 1216,2,HU,"MULTIPOLYGON (((-100.3956788108141 25.65399722251854, -100.3955901253497 25.6542006849354, -100.3954937088855 25.65416781990004, -100.3955012950291 25.65415095982112, -100.3955824686212 25.65396403940779, -100.3956788108141 25.65399722251854)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 075 009,,734.0,G PRIETO,0,BU,"MULTIPOLYGON (((-100.3956480598795 25.65381375948393, -100.3955824700322 25.6539640271154, -100.3951922980332 25.65382643767806, -100.3952591223009 25.65368355567133, -100.3956480598795 25.65381375948393)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
05 075 004,,841.0,PUEBLA,1,HU,"MULTIPOLYGON (((-100.3961960464606 25.65360889617622, -100.3960484817176 25.65393875811781, -100.3960460623463 25.65394585343134, -100.3960456172064 25.6539468387001, -100.3958548252539 25.65388297616162, -100.3960177030564 25.65353468676849, -100.3961813388973 25.6535855836294, -100.3961908311056 25.65358873750289, -100.3961960464606 25.65360889617622)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 075 007,,544.0,G PRIETO Y E CARRANZA,1,HU,"MULTIPOLYGON (((-100.3951897587918 25.65383186368811, -100.3951923028011 25.65382644336566, -100.3953965334085 25.6538986247114, -100.3953080177852 25.65409665408318, -100.3953050953553 25.65410299497854, -100.3951122590819 25.65403694706784, -100.3951020887741 25.65401898704851, -100.395149701966 25.65391738343113, -100.3951501135388 25.6539159687782, -100.3951897587918 25.65383186368811)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 075 002,,1081.0,PUEBLA Y G PRIETO,0,BU,"MULTIPOLYGON (((-100.3954500716366 25.65334464033048, -100.3956643103858 25.6534163676242, -100.3955014043502 25.65376463904006, -100.3952591228593 25.65368354116605, -100.3954103678333 25.65336020708227, -100.3954500716366 25.65334464033048)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
05 075 010,PALO BLANCO,1588.0,PUEBLA,2,HU,"MULTIPOLYGON (((-100.3960003098006 25.65357188267441, -100.3958548292532 25.65388297058885, -100.3955013969136 25.65376464285801, -100.3956643029493 25.65341637144216, -100.3957136640873 25.65343162624615, -100.3958676437408 25.6534823859354, -100.3960177070557 25.65353468119571, -100.3960003098006 25.65357188267441)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 078 006,,1462.0,ISAAC GARZA L6 M78,0,BU,"MULTIPOLYGON (((-100.3961813220208 25.6531564941547, -100.3963752870049 25.65322598614796, -100.3962703514077 25.65346734111978, -100.3962123970258 25.65348274321871, -100.3958330497915 25.6533557381352, -100.395966337447 25.65307965552566, -100.3961813220208 25.6531564941547)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
05 078 001,PALO BLANCO,2163.0,VENUSTIANO CARRANZA 1221,1,HU,"MULTIPOLYGON (((-100.3963407793815 25.65272880865535, -100.3964508013922 25.65276729170944, -100.3964525956301 25.65276766249705, -100.3965596460025 25.6528049042439, -100.3965468067281 25.65283176020052, -100.396459536494 25.65303626759833, -100.3963752843226 25.65322596880258, -100.3959663347647 25.65307963818028, -100.3961651258555 25.65266792318527, -100.3963407793815 25.65272880865535)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 069 002,PALO BLANCO,1228.0,2 DE ABRIL Y G PRIETO 600,2,HU,"MULTIPOLYGON (((-100.3951467834101 25.6547099865441, -100.3952234088772 25.65473743334509, -100.3951125427919 25.65498441657182, -100.3947532660653 25.65486039113409, -100.3947363501498 25.65482785932225, -100.3948413024794 25.65460096507991, -100.3951467834101 25.6547099865441)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 069 006,PALO BLANCO,274.0,EMILIO CARRANZA 1217,2,HU,"MULTIPOLYGON (((-100.3952284749119 25.65426643334072, -100.3951576338406 25.65442511096789, -100.395056984118 25.65438960572729, -100.3951360967907 25.65421945753264, -100.3951434925566 25.65420295197453, -100.3951559022383 25.65417592389922, -100.3952537287292 25.65420958685026, -100.3952516077658 25.65421457991457, -100.3952284749119 25.65426643334072)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 069 012,PALO BLANCO,281.0,EMILIO CARRANZA 1219,2,HU,"MULTIPOLYGON (((-100.3949555518525 25.65435354190754, -100.3950537026493 25.6541407844383, -100.39515590435 25.65417592217264, -100.3951434946682 25.65420295024793, -100.3951360989024 25.65421945580605, -100.3950569862297 25.6543896040007, -100.3949555518525 25.65435354190754)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 069 001,,1750.0,2 DE ABRIL E I GARZA 601,2,HU,"MULTIPOLYGON (((-100.3952550704117 25.65466687893148, -100.3952725140866 25.65462770581227, -100.395656591665 25.65475963979092, -100.3955069886456 25.65508846266281, -100.3954631794259 25.65510566900937, -100.3951125338212 25.65498441867996, -100.3952550704117 25.65466687893148)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 069 004,,507.0,GUILLERMO PRIETO,2,HU,"MULTIPOLYGON (((-100.3951308353877 25.6545846195624, -100.3952711456893 25.65463079438592, -100.3952686783844 25.65463639648071, -100.3952234081705 25.65473742911744, -100.3948413017727 25.65460096085225, -100.3948876631073 25.65450052211028, -100.3951308353877 25.6545846195624)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 069 005,,715.0,GUILLERMO PRIETO,2,HU,"MULTIPOLYGON (((-100.395157631729 25.65442511869849, -100.3953350645167 25.65448824543746, -100.3952711447705 25.65463078819204, -100.3951308344689 25.65458461336852, -100.3948876621886 25.6545005159164, -100.3949555476293 25.65435355136473, -100.395157631729 25.65442511869849)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 069 008,PALO BLANCO,1715.0,EMILIO CARRANZA 1211,1,HU,"MULTIPOLYGON (((-100.3954441076172 25.65428673961565, -100.3954485516023 25.65427678477574, -100.3957916075441 25.65439468593871, -100.3958055864966 25.65443228901886, -100.3956565895503 25.6547596249952, -100.395272511972 25.65462769101655, -100.3953350550569 25.65448824317141, -100.3953488472384 25.65449308412702, -100.3954166740499 25.65434625000535, -100.3954227048154 25.65433282578997, -100.3954436974297 25.6542876584502, -100.3954441076172 25.65428673961565)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 069 007,PALO BLANCO,259.0,EMILIO CARRANZA 1215,2,HU,"MULTIPOLYGON (((-100.3952233525163 25.65427784022827, -100.395251605763 25.65421458157692, -100.3952537267264 25.65420958851261, -100.3953467483859 25.65424163973288, -100.3952514477846 25.65445853175966, -100.3951576318377 25.65442511263023, -100.395214321902 25.65429764134449, -100.3952233525163 25.65427784022827)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 069 011,,278.0,EMILIO CARRANZA 1213,2,HU,"MULTIPOLYGON (((-100.3953349861541 25.65426862424719, -100.3953467462131 25.65424164133365, -100.3954485589979 25.65427678257429, -100.3954437048254 25.65428765624877, -100.395422712211 25.65433282358852, -100.395348854634 25.65449308192558, -100.3952514456117 25.65445853336043, -100.3953349861541 25.65426862424719)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 071 009,,999.0,GZA GARCIA Y NARANJO,0,HU,"MULTIPOLYGON (((-100.4003179899537 25.65583773469684, -100.4002726498207 25.65593823666539, -100.3994945890328 25.65567016906602, -100.3995390214451 25.65557065346518, -100.4003179899537 25.65583773469684)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 071 003,SAN PEDRO,3242.0,GENARO GARZA GARCIA 701,2,HU,"MULTIPOLYGON (((-100.4004629399619 25.65551641562984, -100.4003179878603 25.65583772092124, -100.3995390193518 25.65557063968957, -100.3996876544059 25.65524370237989, -100.4004629399619 25.65551641562984)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 100 001,,7234.0,PUEBLA Y TREVI/O,0,BU,"MULTIPOLYGON (((-100.4007847639509 25.65508418654534, -100.4011142089316 25.65436729859859, -100.4018821781857 25.65462434264359, -100.4018908854038 25.65464395534497, -100.4015643377689 25.65535276828053, -100.4007847639509 25.65508418654534)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
05 071 001,,1884.0,NARANJO SUR 701 Y PUEBLA,2,HU,"MULTIPOLYGON (((-100.4002449038477 25.65500155744111, -100.4006322716075 25.65513909712746, -100.4004629370869 25.65551640572598, -100.400076110804 25.65538033699038, -100.4002449038477 25.65500155744111)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 071 004,SAN PEDRO,1888.0,GENARO GARZA GARCIA 701,2,HU,"MULTIPOLYGON (((-100.4002449121763 25.65500155068909, -100.4000761191326 25.65538033023837, -100.3996876598596 25.65524368572402, -100.3998598915398 25.65486484301246, -100.4002449121763 25.65500155068909)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 098 004,PALO BLANCO,1765.0,NARANJO Y PUEBLA 480,2,HU,"MULTIPOLYGON (((-100.4008408364349 25.65468362091147, -100.400681169889 25.65503842935147, -100.400290933201 25.65489858322325, -100.4004520578927 25.65455073486909, -100.4008408364349 25.65468362091147)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 098 001,,1701.0,GARZA GARCIA Y NARANJO,2,HU,"MULTIPOLYGON (((-100.400212469164 25.65446883242606, -100.4004520662337 25.65455072832462, -100.400290941542 25.65489857667877, -100.3999138999875 25.65476345786681, -100.4000662037593 25.65441883766972, -100.400212469164 25.65446883242606)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 098 003,,2112.0,GARZA GARCIA Y NARANJO,0,BU,"MULTIPOLYGON (((-100.4003981897063 25.65447067692233, -100.4005334702026 25.65417053416887, -100.4009991508757 25.65433179396896, -100.400840834215 25.65468360483479, -100.4003741198406 25.6545240798537, -100.4003981897063 25.65447067692233)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
05 098 002,,1406.0,GARZA GARCIA Y NARANJO,2,HU,"MULTIPOLYGON (((-100.4001536636165 25.6544487173346, -100.4000662030348 25.65441882254474, -100.4002233915428 25.65406314745384, -100.4005334800389 25.65417052857609, -100.4003741296769 25.65452407426094, -100.4001536636165 25.6544487173346)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 074 003,,2261.0,E CARRANZA E I GARZA,0,BU,"MULTIPOLYGON (((-100.3962228480391 25.65386725705015, -100.3965958334367 25.65399606995372, -100.3963899809206 25.65446823157565, -100.3960364895603 25.65434506754829, -100.3960195366716 25.6543230370166, -100.3962228480391 25.65386725705015)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
05 074 001,PALO BLANCO,2302.0,EMILIO CARRANZA 1210,1,HM,"MULTIPOLYGON (((-100.3969528593841 25.65411937921433, -100.3969785849805 25.65412826358354, -100.396777698047 25.65458206198907, -100.3967333876774 25.65458778522047, -100.3963899727171 25.65446823796511, -100.3965958252332 25.6539960763432, -100.3969528593841 25.65411937921433)))",2011,,,,,Casco Urbano,HABITACIONAL MULTIFAMILIAR,1
05 074 002,SAN PEDRO,2231.0,PUEBLA 1101,1,HU,"MULTIPOLYGON (((-100.3970808308291 25.65389727377882, -100.3969785838672 25.65412824839906, -100.3962228387225 25.65386724825511, -100.3963150589031 25.65366050946242, -100.3963396265824 25.65364216184651, -100.3970808308291 25.65389727377882)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 077 001,,673.0,PUEBLA Y J I RAMON 1102,1,HU,"MULTIPOLYGON (((-100.3972121294843 25.6536611658637, -100.3971507577863 25.65379192834638, -100.3967602561088 25.6536624233906, -100.3968210236807 25.6535249944761, -100.3972121294843 25.6536611658637)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 077 002,PALO BLANCO,931.0,ISAAC GARZA Y PUEBLA 1110,1,HU,"MULTIPOLYGON (((-100.3968210317254 25.65352498556916, -100.3967602641535 25.65366241448367, -100.3965456050874 25.65359122494042, -100.3965503633726 25.653574168875, -100.3963743413235 25.65351431510239, -100.3964531486819 25.65333730862642, -100.3968450597624 25.65347064486921, -100.3968210317254 25.65352498556916)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 077 004,,694.0,J I RAMON,1,HU,"MULTIPOLYGON (((-100.3968450507447 25.65347064805231, -100.3968811778169 25.65338894463126, -100.3972770767924 25.65352277682135, -100.3972121285111 25.65366116013986, -100.3968210227076 25.65352498875226, -100.3968450507447 25.65347064805231)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 077 003,,2175.0,V CARRANZA 1351,1,HU,"MULTIPOLYGON (((-100.3974376502946 25.65308832383833, -100.397475109704 25.65310080806227, -100.3972770738652 25.65352275898177, -100.3968811748897 25.65338892679166, -100.3970684936252 25.65296529305708, -100.3974376502946 25.65308832383833)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 089 023,JARD COLONIALES,382.0,V CARRANZA 1350,1,HU,"MULTIPOLYGON (((-100.3975487529481 25.65276198068766, -100.3974679507951 25.65296210473322, -100.3973426010117 25.65292158071294, -100.3974418417899 25.65267832654506, -100.3975663061498 25.65271850628933, -100.3975487529481 25.65276198068766)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 089 021,JARDINES COLONIALES,369.0,JUAN IGNACIO RAMON 1201,2,HU,"MULTIPOLYGON (((-100.3977686444761 25.65278383081288, -100.3978126616284 25.65279804037085, -100.397735217923 25.6529904705429, -100.3976698794287 25.65302739112936, -100.397587873042 25.65300087964867, -100.3976887426216 25.65275803694278, -100.3977686444761 25.65278383081288)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 089 022,DEL VALLE,371.0,VENUSTIANO CARRANZA 1348,2,HU,"MULTIPOLYGON (((-100.3975172817036 25.65283992164117, -100.3975663035334 25.65271850829165, -100.3976887452782 25.65275803496717, -100.3975878756985 25.65300087767307, -100.3974679481787 25.65296210673554, -100.3975172817036 25.65283992164117)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 089 020,JARDINES COLONIALES,634.0,JUAN IGNACIO RAMON 901,1,HU,"MULTIPOLYGON (((-100.397866905129 25.65266324652132, -100.3978126611309 25.65279803102198, -100.3974418360195 25.6526783211741, -100.3974979082848 25.65254087911681, -100.397866905129 25.65266324652132)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 089 019,,607.0,JUAN IGNACIO RAMON,1,HU,"MULTIPOLYGON (((-100.3976942158242 25.65245797088178, -100.3979196828391 25.65253209782929, -100.3978669043876 25.65266324102999, -100.3974979075434 25.65254087362549, -100.3975509459607 25.65241086772774, -100.3976942158242 25.65245797088178)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 089 018,JARD COLONIALES,608.0,JUAN IGNACIO RAMON 905,1,HU,"MULTIPOLYGON (((-100.3978646171238 25.65236575185378, -100.3979722873945 25.65240137906747, -100.3979196821171 25.65253209229264, -100.3975509452388 25.6524108621911, -100.3976044674866 25.65227967005267, -100.3978646171238 25.65236575185378)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 089 010,,3754.0,VENUSTIANO CARRANZA 1350,2,HU,"MULTIPOLYGON (((-100.3975330365977 25.65245477544903, -100.3974832015049 25.65257692938944, -100.3971447973736 25.65246372781484, -100.3968712661043 25.65276379417134, -100.3964099933823 25.65260920865459, -100.396414557566 25.65259475565272, -100.3964128361345 25.65259418781408, -100.3966035035876 25.65214705454767, -100.3969104141251 25.65224315668118, -100.3972186850545 25.65234527188716, -100.3975330365977 25.65245477544903)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 089 017,JARDS COLONIALES,261.0,JUAN I RAMON 907,2,HU,"MULTIPOLYGON (((-100.398042933825 25.65222583000991, -100.3979722861645 25.65240137524209, -100.3978529962994 25.6523619031953, -100.3979291743874 25.65218499247266, -100.398042933825 25.65222583000991)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 084 016,JARDINES COLONIAL,302.0,PROL M DE SAN DIEGO 42,2,HU,"MULTIPOLYGON (((-100.3985102701589 25.65215296120787, -100.3985414554581 25.65208070669073, -100.3986790549097 25.65212906524886, -100.3985982415077 25.65230108171968, -100.3984655824883 25.6522564997766, -100.3985102701589 25.65215296120787)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 084 015,JARDS COLONIALES,299.0,MISION DE SAN DIEGO 40,2,HU,"MULTIPOLYGON (((-100.3985183462453 25.652134253898, -100.3984655854395 25.65225649744604, -100.3983344353143 25.65221242244561, -100.398407468173 25.65203361408691, -100.3985414584093 25.65208070436017, -100.3985183462453 25.652134253898)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 068 004,,505.0,2 DE ABRIL E ISAAC GARZA,2,HU,"MULTIPOLYGON (((-100.3957120023937 25.65495359009113, -100.395909298086 25.65501980877724, -100.3958181169247 25.65522156844384, -100.3956228231362 25.65515287696543, -100.3957120023937 25.65495359009113)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 068 005,SAN PEDRO,811.0,JUAN I RAMON 601,1,HU,"MULTIPOLYGON (((-100.3965602032675 25.65506567415841, -100.3964879899452 25.65522741044268, -100.396093768564 25.65508430840586, -100.3961642040494 25.65492777325508, -100.3965602032675 25.65506567415841)))",2011,,,,,Casco Urbano,HABITACIONAL UNIFAMILIAR,1
05 068 006,,770.0,ISAAC GARZA,0,BU,"MULTIPOLYGON (((-100.3961249066034 25.65491397982557, -100.396164212539 25.65492776662815, -100.3960937770537 25.65508430177893, -100.3959996986089 25.65505014517436, -100.3957119976076 25.65495358370853, -100.3957833287906 25.65479418102898, -100.3961249066034 25.65491397982557)))",2011,,,,,Casco Urbano,BALDIO URBANO,1
