RML,NOMBRE_COL,AREA,CALLE,NIVELES,US_ACT2020,geometry,Year,REGION,MANZANA,LOTE,SHAPE_AREA,ZONA,Categoria,Value
14 062 012,,,VIA SAVOTINO 324,2,HU,"MULTIPOLYGON (((-100.3633638716277 25.66252767917283, -100.3633797117493 25.6624832040411, -100.3633894699296 25.66245580747573, -100.3634028936912 25.66241811919437, -100.3634170704264 25.66237831478025, -100.3634307847293 25.66233980849338, -100.3634376476644 25.66232053859239, -100.3634464877205 25.66229571835444, -100.3635376324415 25.66232199713885, -100.3635265874495 25.66235362031869, -100.3635241909038 25.66236048282919, -100.3635239718821 25.66236110875652, -100.363507853008 25.66240725861653, -100.3634856008789 25.66247096694817, -100.3634654819356 25.66252857092719, -100.3634565314734 25.66255419574912, -100.3634310659783 25.66254690824243, -100.363414140952 25.66254206446443, -100.3633638716277 25.66252767917283)))",2020,14,062,012,261.1813899937,Centrito,HABITACIONAL UNIFAMILIAR,1
01 076 007,DEL VALLE,,RIO MISSISSIPPI 128,2,C,"MULTIPOLYGON (((-100.366929191138 25.65866932922608, -100.3669374272984 25.6586458859058, -100.3670491603296 25.65832785022855, -100.3670603431669 25.65829602056458, -100.3670752069432 25.65825371116033, -100.3670813058634 25.65823635059912, -100.3670907847066 25.65820936903474, -100.3670937410545 25.65820095371442, -100.3671350635078 25.65821291611161, -100.3673075806127 25.65826285573364, -100.3672860220432 25.65832390005548, -100.3672822372224 25.65833461642092, -100.367229818102 25.65848303942104, -100.3672028755853 25.6585593285045, -100.3671766297637 25.65863364280843, -100.3671708183735 25.65865009781315, -100.3671459891666 25.65872040004695, -100.3671427727308 25.65872950759418, -100.366929191138 25.65866932922608)))",2020,01,076,007,1222.747046598,Centrito,COMERCIO,1
01 076 025,DEL VALLE,,RIO DE LA PLATA OTE 113,2,S,"MULTIPOLYGON (((-100.3665240878366 25.65803604696043, -100.3664287439146 25.65800844662657, -100.3664929509087 25.65783303788941, -100.3664989726125 25.65781658816236, -100.366500557021 25.65781226033458, -100.3665215889818 25.65775480362113, -100.3665334835876 25.65772231004208, -100.3665679287852 25.657628208589, -100.3667542504166 25.65768239495985, -100.3667441012271 25.65771061068079, -100.3666872122538 25.65786877305538, -100.3666649875218 25.65793056388419, -100.3666395589366 25.65800125898459, -100.3666266259529 25.65803721666154, -100.3666173370542 25.65806304165412, -100.3665896765394 25.65805503396743, -100.3665240878366 25.65803604696043)))",2020,01,076,025,876.4986737007,Centrito,SERVICIOS,1
01 076 020,DEL VALLE,,R DE LA PLATA OTE 115 VALLE,2,S,"MULTIPOLYGON (((-100.3662396531949 25.65795370703353, -100.3662912902766 25.65780903585725, -100.3663229993645 25.65772019488917, -100.3663369449095 25.65768112370121, -100.3663428413173 25.65766460472903, -100.3663536156492 25.65763441763995, -100.3663757773069 25.65757232678857, -100.3665679287852 25.657628208589, -100.3665334835876 25.65772231004208, -100.3665215889818 25.65775480362113, -100.366500557021 25.65781226033458, -100.3664989726125 25.65781658816236, -100.3664929509087 25.65783303788941, -100.3664287439146 25.65800844662657, -100.3662396531949 25.65795370703353)))",2020,01,076,020,891.8293215341,Centrito,SERVICIOS,1
01 076 011,DEL VALLE,,RIO DE LA PLATA OTE 125,2,C,"MULTIPOLYGON (((-100.3662394182715 25.65795363893351, -100.3659547510822 25.65787123026784, -100.3659885821771 25.65777389700298, -100.3659986849988 25.65774483035931, -100.3660033843354 25.65773130928592, -100.3660672488511 25.65754756774789, -100.3660730391097 25.65753090983439, -100.3660877573 25.65748856396065, -100.3663064039189 25.65755215151293, -100.3663757773069 25.65757232678857, -100.3663536156492 25.65763441763995, -100.3663428413173 25.65766460472903, -100.3663369449095 25.65768112370121, -100.3663229993645 25.65772019488917, -100.3662912902766 25.65780903585725, -100.3662396531949 25.65795370703353, -100.3662394182715 25.65795363893351)))",2020,01,076,011,1341.235720206,Centrito,COMERCIO,1
01 076 024,DEL VALLE,,R DE LA PLATA 127 VALLE,2,C,"MULTIPOLYGON (((-100.3658289870161 25.6576875179432, -100.3658384340226 25.65766209238879, -100.3658676264876 25.65758351898688, -100.3659209311915 25.65744004667809, -100.3660877573 25.65748856396065, -100.3660730391097 25.65753090983439, -100.3660672488511 25.65754756774789, -100.3660033843354 25.65773130928592, -100.3658289870161 25.6576875179432)))",2020,01,076,024,510.2445033687,Centrito,COMERCIO,1
01 076 021,DEL VALLE,,RIO MISSISSIPPI 188 DEL VALLE,1,C,"MULTIPOLYGON (((-100.3657300724308 25.65833146359435, -100.3657402468284 25.65830246220686, -100.3657456191212 25.65828714716791, -100.3658083692601 25.65810827629479, -100.3658221203158 25.65806907876398, -100.3658802132767 25.65808567521524, -100.3658046914018 25.65830295440575, -100.365804356695 25.65830391728523, -100.3657989792053 25.65831938766786, -100.3657890093912 25.65834807023841, -100.3657300724308 25.65833146359435)))",2020,01,076,021,187.6406428358,Centrito,COMERCIO,1
01 076 013,DEL VALLE,,RIO TAMAZUNCHALE 240,1,S,"MULTIPOLYGON (((-100.3656085916854 25.65777101858733, -100.3656555968345 25.65764397879691, -100.3658289870161 25.6576875179432, -100.3660033843354 25.65773130928592, -100.3659986849988 25.65774483035931, -100.3659885821771 25.65777389700298, -100.3659547510822 25.65787123026784, -100.3657889444749 25.65782322968312, -100.3656085916854 25.65777101858733)))",2020,01,076,013,564.8509312191,Centrito,SERVICIOS,1
01 076 034,DEL VALLE,,RIO TAMAZUNCHALE NTE 280,1,C,"MULTIPOLYGON (((-100.3656236094769 25.65809188709318, -100.3656080112126 25.65808741846753, -100.3655914195111 25.65808266570219, -100.3655759112041 25.65807822331749, -100.365502687247 25.65805724673057, -100.3655292660776 25.65798541156031, -100.36561040983 25.65800859378254, -100.3656539100549 25.65802102197502, -100.3657103689026 25.65803715165261, -100.3657056378174 25.65805033805078, -100.3656844743975 25.65810932353938, -100.3656236094769 25.65809188709318)))",2020,01,076,034,160.4159417395,Centrito,COMERCIO,1
01 076 030,DEL VALLE,,R MISSISSIPPI 190 DEL VALLE,1,S,"MULTIPOLYGON (((-100.3656747292887 25.65831586972558, -100.365677512523 25.65830798964501, -100.3656891154196 25.6582751368077, -100.3656902590187 25.65827189926119, -100.3656944386984 25.65826006600311, -100.3657626702447 25.65806688397996, -100.3657674154398 25.65805345006256, -100.3658135391993 25.65806662741642, -100.3658221203158 25.65806907876398, -100.3658083692601 25.65810827629479, -100.3657456191212 25.65828714716791, -100.3657402468284 25.65830246220686, -100.3657300724308 25.65833146359435, -100.3656747292887 25.65831586972558)))",2020,01,076,030,176.5825999434,Centrito,SERVICIOS,1
01 076 031,DEL VALLE,,R MISSISSIPPI 192,1,S,"MULTIPOLYGON (((-100.365616275066 25.65829939936531, -100.3656192566192 25.65829108856847, -100.3656214821818 25.65828488671887, -100.3656310274367 25.65825828382197, -100.3656365135927 25.65824299390446, -100.3656844743975 25.65810932353938, -100.3657056378174 25.65805033805078, -100.3657103689026 25.65803715165261, -100.3657674154398 25.65805345006256, -100.3657626702447 25.65806688397996, -100.3656944386984 25.65826006600311, -100.3656902590187 25.65827189926119, -100.3656891154196 25.6582751368077, -100.365677512523 25.65830798964501, -100.3656747292887 25.65831586972558, -100.365616275066 25.65829939936531)))",2020,01,076,031,185.4710458843,Centrito,SERVICIOS,1
01 076 014,DEL VALLE,,RIO MISSISSIPPI 194,2,S,"MULTIPOLYGON (((-100.365557281189 25.65828277693072, -100.3655701639416 25.6582457020592, -100.3656236094769 25.65809188709318, -100.3656844743975 25.65810932353938, -100.3656365135927 25.65824299390446, -100.3656310274367 25.65825828382197, -100.3656214821818 25.65828488671887, -100.3656192566192 25.65829108856847, -100.365616275066 25.65829939936531, -100.365557281189 25.65828277693072)))",2020,01,076,014,139.671397677,Centrito,SERVICIOS,1
01 042 001,DEL VALLE,,AVE SAN PEDRO NTE 225,2,C,"MULTIPOLYGON (((-100.3680400116625 25.66120768366809, -100.3680491940403 25.6611815246324, -100.3680556623362 25.661163098804, -100.3680746957063 25.66110887573565, -100.3680829518361 25.66108535633188, -100.3680983197716 25.66104157585884, -100.3681185466237 25.66098395404434, -100.3681415512076 25.6609184178481, -100.3682903165575 25.66096131884253, -100.3684393988516 25.66100431151107, -100.3686402350238 25.66106222885909, -100.3685519217217 25.66130519840199, -100.3685500777925 25.66130939144697, -100.3685477684205 25.66131339112844, -100.3685450200261 25.66131715566676, -100.3685418590506 25.6613206450879, -100.3685383209311 25.66132382204207, -100.3685344421521 25.66132665368396, -100.3685302632137 25.66132910983924, -100.3685258286517 25.66133116481007, -100.3685228109469 25.66133228196118, -100.368518056475 25.66133362756994, -100.368513175347 25.6613345247388, -100.368508218261 25.66133496396373, -100.3685032379586 25.66133494023587, -100.3684982862371 25.66133445306955, -100.3684934149762 25.6613335092013, -100.3684886770825 25.66133211806658, -100.3684841215298 25.66133029365208, -100.3684832561807 25.66132988825286, -100.3680400116625 25.66120768366809)))",2020,01,042,001,1738.821899305,Centrito,COMERCIO,1
01 099 012,DEL VALLE,,CALZ DEL VALLE 125,2,EP,"MULTIPOLYGON (((-100.3660078677124 25.65664021827866, -100.3660737047144 25.65644725895828, -100.3660742386908 25.65644586264286, -100.366076090641 25.65644167225972, -100.3660782678222 25.65643761155446, -100.3660807595348 25.65643370319892, -100.3660835520397 25.65642996537898, -100.3660866326142 25.65642641807674, -100.3660899835248 25.65642307861263, -100.3660935900363 25.65641996518189, -100.3660974313958 25.65641709242457, -100.366099639058 25.65641561995412, -100.3661038077583 25.65641314952066, -100.3661081599024 25.65641095455062, -100.3661126737109 25.65640904698502, -100.3661173273836 25.65640743695944, -100.366122095095 25.65640613103561, -100.3661269530322 25.65640513756219, -100.3661318773311 25.65640446037394, -100.3661368421455 25.6564041042271, -100.3661418225741 25.65640406935468, -100.3661467927295 25.65640435690183, -100.3661517286859 25.65640496528673, -100.3661566025125 25.65640589115931, -100.3661613922446 25.6564071302108, -100.3661660719025 25.6564086754614, -100.3664472747159 25.65649149082881, -100.3663574248846 25.65674295423437, -100.3660078677124 25.65664021827866)))",2020,01,099,012,1075.408273681,Centrito,EQUIPAMIENTO PRIVADO,1
01 099 014,DEL VALLE,,RIO DE LA PLATA 120,1,EP,"MULTIPOLYGON (((-100.3658690971571 25.65704693036006, -100.3659244173182 25.65706300561847, -100.3661026005088 25.65711478161684, -100.3661050302426 25.65711548749194, -100.3661556359071 25.65713019198839, -100.3662130960288 25.65714688904563, -100.3662114027255 25.65715162688871, -100.3662082468855 25.65716046028223, -100.3661951842175 25.65719701864357, -100.3661930854739 25.65720289337926, -100.3661621302642 25.65728952698112, -100.3661466724407 25.65733278897115, -100.3661398934569 25.65735176025755, -100.3661369374365 25.6573600338077, -100.3658445242564 25.65727498347299, -100.3658398639647 25.65727339198574, -100.3658353933711 25.65727140055896, -100.3658311575045 25.65726902682869, -100.3658271934866 25.65726629392214, -100.3658235394456 25.65726322586002, -100.3658202295975 25.6572598530197, -100.3658172951697 25.65725620580647, -100.3658153585455 25.65725331398567, -100.3658131438262 25.65724927090256, -100.365811369417 25.65724505305778, -100.3658100536891 25.65724069910264, -100.3658092070763 25.65723625047149, -100.3658088390262 25.65723174951069, -100.3658089529795 25.65722723591425, -100.3658095464519 25.65722275394582, -100.365810635082 25.65721827727596, -100.3658690971571 25.65704693036006)))",2020,01,099,014,890.0729737285,Centrito,EQUIPAMIENTO PRIVADO,1
01 099 013,DEL VALLE,,TAMAZUCHALE NTE 108,1,S,"MULTIPOLYGON (((-100.3658690971571 25.65704693036006, -100.3659424160933 25.65683204628385, -100.3662393278962 25.65691814230952, -100.366289618311 25.65693272511687, -100.3662678295756 25.65699370555245, -100.3662334483111 25.65708992808337, -100.3662130960288 25.65714688904563, -100.3661556359071 25.65713019198839, -100.3661050302426 25.65711548749194, -100.3661026005088 25.65711478161684, -100.3659244173182 25.65706300561847, -100.3658690971571 25.65704693036006)))",2020,01,099,013,907.9767796329,Centrito,SERVICIOS,1
01 099 022,DEL VALLE,,TAMANZUCHALE 111,1,C,"MULTIPOLYGON (((-100.3659424160933 25.65683204628385, -100.3660078677124 25.65664021827866, -100.3663574248846 25.65674295423437, -100.3663541522547 25.65675211465905, -100.366289618311 25.65693272511687, -100.3662393278962 25.65691814230952, -100.3659424160933 25.65683204628385)))",2020,01,099,022,814.4822906573,Centrito,COMERCIO,1
01 099 018,DEL VALLE,,RIO DE LA PLATA OTE 108,2,EP,"MULTIPOLYGON (((-100.3672695159385 25.65768944406328, -100.3673725029313 25.65740207288237, -100.3674229352272 25.65726134822757, -100.3675822129143 25.65730753197269, -100.3676616074339 25.65733055338681, -100.3677159500541 25.65734631027458, -100.3675613123356 25.657774312164, -100.3672695159385 25.65768944406328)))",2020,01,099,018,1537.203873872,Centrito,EQUIPAMIENTO PRIVADO,1
01 099 007,DEL VALLE,,CALZ DEL VALLE OTE 109,2,S,"MULTIPOLYGON (((-100.367143801497 25.6571804096636, -100.3671662879906 25.65711871834031, -100.3671978805119 25.65703204426963, -100.3672704506103 25.65683294782473, -100.367285823722 25.65679077176705, -100.3672988534134 25.65675502349846, -100.3673030485245 25.65674351328044, -100.3675793531278 25.65682488256201, -100.3675162274963 25.6570010282738, -100.3675125018397 25.65701142447598, -100.3675085888866 25.65702234338685, -100.3674229352272 25.65726134822757, -100.367334084746 25.65723558476693, -100.3673248575804 25.65723290932759, -100.3672518308432 25.65721173403467, -100.367143801497 25.6571804096636)))",2020,01,099,007,1490.95321516,Centrito,SERVICIOS,1
01 099 019,DEL VALLE,,RIO DE LA PLATA OTE 110,2,EP,"MULTIPOLYGON (((-100.3669880946379 25.6576075939992, -100.367143801497 25.6571804096636, -100.3672518308432 25.65721173403467, -100.3673248575804 25.65723290932759, -100.367334084746 25.65723558476693, -100.3674229352272 25.65726134822757, -100.3673725029313 25.65740207288237, -100.3672695159385 25.65768944406328, -100.3669880946379 25.6576075939992)))",2020,01,099,019,1472.657904325,Centrito,EQUIPAMIENTO PRIVADO,1
01 099 020,DEL VALLE,,RIO DE LA PLATA 112 OTE,2,S,"MULTIPOLYGON (((-100.3667082558855 25.65752620347024, -100.3667117989531 25.65751612409673, -100.3667314411964 25.65746024864714, -100.3668183803936 25.65721293749498, -100.3668194417778 25.65720991920406, -100.3668379878072 25.65715716077062, -100.3668560832308 25.6571056850139, -100.3668588591839 25.65709778692372, -100.3669518273075 25.65712474453515, -100.367143801497 25.6571804096636, -100.3669880946379 25.6576075939992, -100.3667082558855 25.65752620347024)))",2020,01,099,020,1482.976710778,Centrito,SERVICIOS,1
01 099 008,DEL VALLE,,CALZADA DEL VALLE OTE 111,2,S,"MULTIPOLYGON (((-100.3668588591839 25.65709778692372, -100.3669120550765 25.65694646397544, -100.3669185525768 25.65692798013212, -100.3669835323635 25.65674313351316, -100.3670087967079 25.65667126436135, -100.3670133856501 25.65665820926872, -100.3670419709978 25.65666662715516, -100.3673030485245 25.65674351328044, -100.3672988534134 25.65675502349846, -100.367285823722 25.65679077176705, -100.3672704506103 25.65683294782473, -100.3671978805119 25.65703204426963, -100.3671662879906 25.65711871834031, -100.367143801497 25.6571804096636, -100.3669518273075 25.65712474453515, -100.3668588591839 25.65709778692372)))",2020,01,099,008,1546.509071739,Centrito,SERVICIOS,1
01 099 009,DEL VALLE,,CALZADA DEL VALLE OTE 113,1,C,"MULTIPOLYGON (((-100.3665720682138 25.65701462746304, -100.3666297220288 25.65685183076975, -100.3667018262589 25.65664823092312, -100.3667280510841 25.656574178718, -100.3670133856501 25.65665820926872, -100.3670087967079 25.65667126436135, -100.3669835323635 25.65674313351316, -100.3669185525768 25.65692798013212, -100.3669120550765 25.65694646397544, -100.3668588591839 25.65709778692372, -100.3667974424907 25.6570799778196, -100.3666579049658 25.65703951674727, -100.3665720682138 25.65701462746304)))",2020,01,099,009,1543.957557028,Centrito,COMERCIO,1
01 099 021,DEL VALLE,,RIO DE LA PLATA 114 DEL VALLE,2,EP,"MULTIPOLYGON (((-100.3664205325286 25.65744251797759, -100.3664351781907 25.65740116229369, -100.3665230443048 25.65715305532109, -100.3665720682138 25.65701462746304, -100.3666579049658 25.65703951674727, -100.3667974424907 25.6570799778196, -100.3668588591839 25.65709778692372, -100.3668560832308 25.6571056850139, -100.3668379878072 25.65715716077062, -100.3668194417778 25.65720991920406, -100.3668183803936 25.65721293749498, -100.3667314411964 25.65746024864714, -100.3667117989531 25.65751612409673, -100.3667082558855 25.65752620347024, -100.3664205325286 25.65744251797759)))",2020,01,099,021,1507.737179755,Centrito,EQUIPAMIENTO PRIVADO,1
01 099 010,DEL VALLE,,CALZ DEL VALLE OTE 115,1,S,"MULTIPOLYGON (((-100.366289618311 25.65693272511687, -100.3663541522547 25.65675211465905, -100.3663574248846 25.65674295423437, -100.3664472747159 25.65649149082881, -100.3667280510841 25.656574178718, -100.3667018262589 25.65664823092312, -100.3666297220288 25.65685183076975, -100.3665720682138 25.65701462746304, -100.3664235145827 25.65697155099444, -100.3663860133826 25.6569606766792, -100.366289618311 25.65693272511687)))",2020,01,099,010,1523.968821972,Centrito,SERVICIOS,1
01 099 011,DEL VALLE,,RIO DE LA PLATA OTE 116 DEL VALLE,2,S,"MULTIPOLYGON (((-100.3661369374365 25.6573600338077, -100.3661398934569 25.65735176025755, -100.3661466724407 25.65733278897115, -100.3661621302642 25.65728952698112, -100.3661930854739 25.65720289337926, -100.3661951842175 25.65719701864357, -100.3662082468855 25.65716046028223, -100.3662114027255 25.65715162688871, -100.3662130960288 25.65714688904563, -100.3662334483111 25.65708992808337, -100.3662678295756 25.65699370555245, -100.366289618311 25.65693272511687, -100.3663860133826 25.6569606766792, -100.3664235145827 25.65697155099444, -100.3665720682138 25.65701462746304, -100.3665230443048 25.65715305532109, -100.3664351781907 25.65740116229369, -100.3664205325286 25.65744251797759, -100.3663396750902 25.6574190003593, -100.3662217617577 25.65738470529516, -100.3661369374365 25.6573600338077)))",2020,01,099,011,1484.713908487,Centrito,SERVICIOS,1
